,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
9723,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9724,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9725,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9726,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9727,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9728,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9729,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9730,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9731,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9732,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9733,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9734,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9735,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9736,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9737,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9738,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9739,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9740,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.65,28.75,30.0,30.0,30.0,30.0,30.0,29.35,26.25,25.0,25.0,25.0
9741,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9742,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9743,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9744,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9745,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9746,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9747,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9748,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9749,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9750,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9751,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9752,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9753,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9754,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9755,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9756,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9757,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9758,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9759,25.0,25.0,25.0,25.0,25.0,27.75,30.0,32.75,35.0,35.0,35.0,35.0,35.0,32.75,30.0,30.0,30.0,27.75,25.0
9760,25.0,30.0,35.0,35.0,35.0,35.0,35.0,35.0,30.0,30.0,30.0,30.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
9761,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9762,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9763,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9764,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9765,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9766,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9767,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9768,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9769,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9770,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9771,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9772,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9773,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9774,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9775,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9776,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9777,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9778,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9779,25.0,25.0,28.75,45.0,57.5,71.25,75.0,73.75,67.5,60.0,52.5,46.25,37.5,31.25,25.0,25.0,25.0,25.0,25.0
9780,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9781,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9782,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9783,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9784,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9785,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9786,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9787,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9788,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9789,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9790,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9791,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9792,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9793,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9794,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9795,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9796,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9797,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9798,30.0,30.0,31.65,35.0,35.0,36.9,40.0,40.0,41.25,45.0,45.0,45.0,45.0,41.9,36.2,30.0,30.0,27.5,20.0
9799,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9800,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9801,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9802,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9803,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9804,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9805,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9806,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9807,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9808,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9809,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9810,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9811,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9812,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9813,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9814,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9815,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9816,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9817,20.0,27.5,35.0,57.5,78.35,88.35,80.0,90.0,97.5,100.0,75.0,75.0,92.5,91.65,76.7,60.0,35.0,27.5,20.0
9818,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9819,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9820,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9821,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9822,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9823,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9824,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9825,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9826,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9827,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9828,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9829,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9830,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9831,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9832,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9833,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9834,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9835,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9836,25.0,30.0,30.0,34.15,38.35,48.0,53.35,55.0,52.5,47.5,40.0,33.35,30.0,30.0,30.0,29.15,25.0,25.0,25.0
9837,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9838,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9839,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9840,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9841,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9842,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9843,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9844,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9845,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9846,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9847,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9848,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9849,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9850,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9851,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9852,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9853,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9854,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9855,30.0,35.0,43.3,61.6,78.4,97.0,103.35,101.65,90.0,70.0,52.5,40.05,28.35,25.0,25.0,25.0,24.15,20.0,15.0
9856,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9857,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9858,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9859,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9860,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9861,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9862,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9863,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9864,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9865,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9866,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9867,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9868,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9869,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9870,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9871,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9872,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9873,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9874,25.0,27.5,35.0,45.0,50.0,55.0,55.0,60.0,63.35,60.0,47.5,37.5,30.0,30.0,25.0,25.0,25.0,22.5,20.0
9875,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9876,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9877,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9878,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9879,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9880,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9881,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9882,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9883,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9884,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9885,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9886,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9887,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9888,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9889,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9890,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9891,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9892,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9893,25.0,28.75,30.0,30.0,30.0,31.9,35.0,35.0,35.0,35.0,38.75,40.0,40.0,40.0,38.1,35.0,35.0,32.5,25.0
9894,25.0,25.0,26.0,32.0,35.0,35.0,38.0,44.0,45.0,45.0,44.0,39.0,35.0,35.0,32.0,27.0,25.0,25.0,20.0
9895,25.0,25.0,26.0,32.0,35.0,35.0,38.0,44.0,45.0,45.0,44.0,39.0,35.0,35.0,32.0,27.0,25.0,25.0,20.0
9896,25.0,25.0,26.0,32.0,35.0,35.0,38.0,44.0,45.0,45.0,44.0,39.0,35.0,35.0,32.0,27.0,25.0,25.0,20.0
9897,25.0,25.0,26.0,32.0,35.0,35.0,38.0,44.0,45.0,45.0,44.0,39.0,35.0,35.0,32.0,27.0,25.0,25.0,20.0
9898,25.0,25.0,26.0,32.0,35.0,35.0,38.0,44.0,45.0,45.0,44.0,39.0,35.0,35.0,32.0,27.0,25.0,25.0,20.0
